1830,Schimke immuno-osseous dysplasia
1802,Ghosal hematodiaphyseal dysplasia
2128,Isolated hemihyperplasia
2136,Hennekam syndrome
2138,"46,XX ovotesticular disorder of sex development"
2143,Donnai-Barrow syndrome
2148,Lissencephaly type 1 due to doublecortin gene mutation
2114,"Hip dysplasia, Beukes type"
2117,Hartsfield syndrome
376,Gordon syndrome
2092,Focal dermal hypoplasia
2098,"Acromesomelic dysplasia, Grebe type"
380,Greig cephalopolysyndactyly syndrome
2095,Gorlin-Chaudhry-Moss syndrome
158029,Sea-blue histiocytosis
157846,Neuroferritinopathy
2067,GAPO syndrome
2065,Galloway-Mowat syndrome
157941,Huntington disease-like 1
2072,Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome
157954,ANE syndrome
157962,"Oculoauricular syndrome, Schorderet type"
2078,Geroderma osteodysplastica
157949,Combined immunodeficiency with granulomatosis
157973,Congenital muscular dystrophy due to LMNA mutation
2084,Glaucoma-ectopia lentis-microspherophakia-stiff joints-short stature syndrome
157965,"Ehlers-Danlos syndrome, spondylocheirodysplastic type"
1826,Frontometaphyseal dysplasia
2050,Cole-Carpenter syndrome
2059,Fryns syndrome
2026,Gingival fibromatosis-hypertrichosis syndrome
2028,Juvenile hyaline fibromatosis
2021,Fibrochondrogenesis
158796,Classic mast cell leukemia
158799,Aleukemic mast cell leukemia
2024,Hereditary gingival fibromatosis
2044,Floating-Harbor syndrome
2036,Scalp-ear-nipple syndrome
158769,Plaque-form urticaria pigmentosa
158766,Typical urticaria pigmentosa
158687,Lethal acantholytic epidermolysis bullosa
158684,Epidermolysis bullosa simplex with pyloric atresia
158681,Epidermolysis bullosa simplex with circinate migratory erythema
158676,"Dominant dystrophic epidermolysis bullosa, nails only"
158673,Acral dystrophic epidermolysis bullosa
158668,Epidermolysis bullosa simplex due to plakophilin deficiency
158793,Lymphoadenopathic mastocytosis with eosinophilia
158778,Isolated bone marrow mastocytosis
158775,Smouldering systemic mastocytosis
158772,Nodular urticaria pigmentosa
1980,Bilateral striopallidodentate calcinosis
1997,Blepharo-cheilo-odontic syndrome
2348,"Familial partial lipodystrophy, Dunnigan type"
247768,Müllerian aplasia and hyperandrogenism
247790,FTH1-related iron overload
247798,MUTYH-related attenuated familial adenomatous polyposis
247794,Juvenile cataract-microcornea-renal glucosuria syndrome
247815,Autosomal recessive ataxia due to PEX10 deficiency
2363,Lacrimoauriculodentodigital syndrome
247806,APC-related attenuated familial adenomatous polyposis
2340,Keratosis follicularis spinulosa decalvans
247691,Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations
247685,Odontohypophosphatasia
247709,Multiple endocrine neoplasia type 2B
2342,Haim-Munk syndrome
247698,Multiple endocrine neoplasia type 2A
485,Kniest dysplasia
247585,Citrullinemia type II
247598,Neonatal intrahepatic cholestasis due to citrin deficiency
2332,KBG syndrome
247604,Juvenile primary lateral sclerosis
247623,Perinatal lethal hypophosphatasia
247638,Prenatal benign hypophosphatasia
2337,Non-epidermolytic palmoplantar keratoderma
247651,Infantile hypophosphatasia
247667,Childhood-onset hypophosphatasia
494,Keratoderma hereditarium mutilans
247676,Adult hypophosphatasia
2322,Kabuki syndrome
247511,Autosomal dominant secondary polycythemia
247522,Primary ciliary dyskinesia-retinitis pigmentosa syndrome
2323,Sanjad-Sakati syndrome
247546,Acute neonatal citrullinemia type I
247573,Adult-onset citrullinemia type I
2407,LOC syndrome
248408,Familial hypodysfibrinogenemia
2396,Encephalocraniocutaneous lipomatosis
248340,Isolated delta-storage pool disease
248111,Juvenile Huntington disease
2388,Choreoacanthocytosis
2387,Leukonychia totalis
2379,Early-onset parkinsonism-intellectual disability syndrome
247834,Occult macular dystrophy
247820,Ectodermal dysplasia-syndactyly syndrome
2378,Laurin-Sandrow syndrome
247868,NLRP12-associated hereditary periodic fever syndrome
2451,Mucocutaneous venous malformations
244305,Dominant hypophosphatemia with nephrolithiasis or osteoporosis
2440,Isolated split hand-split foot malformation
244283,Biliary atresia with splenic malformation syndrome
244310,RFT1-CDG
244242,HELLP syndrome
296,Enchondromatosis
244275,De novo thrombotic microangiopathy after kidney transplantation
2438,Hand-foot-genital syndrome
243343,Dimethylglycine dehydrogenase deficiency
243367,Acute fatty liver of pregnancy
247353,Generalized pustular psoriasis
247262,Hyperphosphatasia-intellectual disability syndrome
2484,Melnick-Needles syndrome
247198,Progressive cerebello-cerebral atrophy
2473,McKusick-Kaufman syndrome
2470,Matthew-Wood syndrome
561,Marshall-Smith syndrome
559,Marinesco-Sjögren syndrome
2462,Shprintzen-Goldberg syndrome
2461,Marden-Walker syndrome
251630,Anaplastic oligodendroglioma
251636,Ependymoma
2176,Infantile systemic hyalinosis
251656,Oligoastrocytoma
251663,Anaplastic oligoastrocytoma
2189,Hydrolethalus
251671,Angiocentric glioma
2190,Congenital hydronephrosis
312,Autosomal dominant epidermolytic ichthyosis
2196,Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement
251576,Gliosarcoma
251579,Giant cell glioblastoma
251589,Anaplastic astrocytoma
251598,Protoplasmic astrocytoma
251604,Gemistocytic astrocytoma
251601,Fibrillary astrocytoma
251615,Pilomyxoid astrocytoma
251627,Oligodendroglioma
2169,Methylcobalamin deficiency type cblE
2228,Hypodontia-dysplasia of nails syndrome
2224,Hypertryptophanemia
2229,Dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome
2237,Hypoparathyroidism-sensorineural deafness-renal disease syndrome
2199,Epidermolytic palmoplantar keratoderma
251863,Desmoplastic/nodular medulloblastoma
251858,Medulloblastoma with extensive nodularity
2198,Palmoplantar keratoderma-esophageal carcinoma syndrome
2202,Palmoplantar keratoderma-deafness syndrome
251899,Choroid plexus carcinoma
251019,2q32q33 microdeletion syndrome
251028,2q33.1 microdeletion syndrome
672,Pallister-Hall syndrome
455,Superficial epidermolytic ichthyosis
251061,7q31 microdeletion syndrome
251066,8p11.2 deletion syndrome
251071,8p23.1 microdeletion syndrome
2273,Ichthyosis follicularis-alopecia-photophobia syndrome
139,CHILD syndrome
457,Harlequin ichthyosis
251056,6q25 microdeletion syndrome
2239,Familial isolated hypoparathyroidism due to agenesis of parathyroid gland
2241,Megacystis-microcolon-intestinal hypoperistalsis syndrome
250984,Autosomal recessive Stickler syndrome
250977,AICA-ribosiduria
2250,Hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome
250923,Isolated aniridia
250972,Polymicrogyria with optic nerve hypoplasia
2255,Pancreatic hypoplasia-diabetes-congenital heart disease syndrome
251380,Hereditary persistence of fetal hemoglobin-sickle cell disease syndrome
251383,CK syndrome
251370,Sickle cell-hemoglobin D disease syndrome
251375,Sickle cell-hemoglobin E disease syndrome
251359,Sickle cell-beta-thalassemia disease syndrome
251365,Sickle cell-hemoglobin C disease syndrome
251523,Hyperzincemia and hypercalprotectinemia
2315,Johanson-Blizzard syndrome
251510,"46,XY partial gonadal dysgenesis"
251393,"Localized junctional epidermolysis bullosa, non-Herlitz type"
2309,Pachyonychia congenita
2307,IVIC syndrome
251295,Pigmented paravenous retinochoroidal atrophy
251290,Parietal foramina with clavicular hypoplasia
251282,Autosomal dominant spastic ataxia type 1
251279,Microphthalmia-retinitis pigmentosa-foveoschisis-optic disc drusen syndrome
251274,Familial hyperaldosteronism type III
251262,Familial osteochondritis dissecans
251347,Ataxia-telangiectasia-like disorder
2290,Microvillus inclusion disease
254857,Lethal infantile mitochondrial myopathy
254864,Mitochondrial myopathy with reversible cytochrome C oxidase deficiency
2671,Neu-Laxova syndrome
1475,Renal coloboma syndrome
2670,Pierson syndrome
254930,Combined oxidative phosphorylation defect type 7
2697,Arthrogryposis-renal dysfunction-cholestasis syndrome
254925,Combined oxidative phosphorylation defect type 4
254920,Combined oxidative phosphorylation defect type 2
254913,Isolated ATP synthase deficiency
255182,Pyruvate dehydrogenase E3-binding protein deficiency
2701,Noonan syndrome-like disorder with loose anagen hair
255138,Pyruvate dehydrogenase E1-beta deficiency
2698,Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome
255132,Adult-onset autosomal recessive sideroblastic anemia
254886,Autosomal recessive progressive external ophthalmoplegia
254881,Spinocerebellar ataxia with epilepsy
254875,"Mitochondrial DNA depletion syndrome, myopathic form"
254905,Isolated cytochrome C oxidase deficiency
254902,Renal tubulopathy-encephalopathy-liver failure syndrome
254898,Deafness-encephaloneuropathy-obesity-valvulopathy syndrome
254892,Autosomal dominant progressive external ophthalmoplegia
2712,Oculofaciocardiodental syndrome
2717,Oculotrichoanal syndrome
2704,Ochoa syndrome
255210,Mitochondrial DNA-associated Leigh syndrome
255229,Navajo neurohepatopathy
2707,"Oculocerebrofacial syndrome, Kaufman type"
255235,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy"
2710,Oculodentodigital dysplasia
255241,Leigh syndrome with leukodystrophy
255249,Leigh syndrome with nephrotic syndrome
2721,Odonto-onycho-dermal dysplasia
260305,Autosomal recessive sideroblastic anemia
2754,Orofaciodigital syndrome type 6
2753,Orofaciodigital syndrome type 4
2751,Orofaciodigital syndrome type 2
2750,Orofaciodigital syndrome type 1
661,Ondine syndrome
254361,Autosomal recessive limb-girdle muscular dystrophy type 2Q
2774,Multicentric carpo-tarsal osteolysis with or without nephropathy
2770,Nasu-Hakola disease
254343,Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome
254334,Autosomal recessive intermediate Charcot-Marie-Tooth disease type B
2762,Progressive osseous heteroplasia
252206,Melanoma and neural system tumor syndrome
2763,Osteocraniostenosis
252202,Constitutional mismatch repair deficiency syndrome
2792,Otofaciocervical syndrome
254525,Temple syndrome due to paternal 14q32.2 microdeletion
254528,Kagami-Ogata syndrome due to maternal 14q32.2 microdeletion
2796,Pachydermoperiostosis
2789,Lateral meningocele syndrome
2788,Osteoporosis-pseudoglioma syndrome
2791,Otodental syndrome
2790,"Endosteal hyperostosis, Worth type"
1306,Buschke-Ollendorff syndrome
2783,Autosomal dominant osteopetrosis type 1
2780,Osteopathia striata-cranial sclerosis syndrome
667,Autosomal recessive malignant osteopetrosis
2805,Partial pancreatic agenesis
254693,Partial hydatidiform mole
2807,Papilloma of choroid plexus
678,Papillon-Lefèvre syndrome
254704,Genetic hyperferritinemia without iron overload
254534,Kagami-Ogata syndrome due to maternal 14q32.2 hypermethylation
2802,X-linked sideroblastic anemia and spinocerebellar ataxia
254531,Temple syndrome due to paternal 14q32.2 hypomethylation
254688,Complete hydatidiform mole
2498,Syndactyly type 8
2499,Metachondromatosis
2500,Acrogeria
2501,"Metaphyseal chondrodysplasia, Spahr type"
2504,Metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome
2505,Multiple benign circumferential skin creases on limbs
2510,Micro syndrome
2508,Corpus callosum agenesis-abnormal genitalia syndrome
2514,Autosomal dominant primary microcephaly
2518,Autosomal recessive chorioretinopathy-microcephaly syndrome
2524,Pontocerebellar hypoplasia type 2
2526,Microcephaly-lymphedema-chorioretinopathy syndrome
2554,Ear-patella-short stature syndrome
2556,Microphthalmia with linear skin defects syndrome
575,Muckle-Wells syndrome
2573,Moyamoya disease
2570,Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome
2585,Ataxia-pancytopenia syndrome
261144,14q12 microdeletion syndrome
2576,MULIBREY nanism
1359,Carney complex
261222,Distal 16p11.2 microdeletion syndrome
2593,Tubular aggregate myopathy
261229,14q11.2 microduplication syndrome
2590,Spinal muscular atrophy-progressive myoclonic epilepsy syndrome
2588,Myhre syndrome
261190,15q14 microdeletion syndrome
261197,Proximal 16p11.2 microdeletion syndrome
261295,20p12.3 microdeletion syndrome
261279,17q23.1q23.2 microdeletion syndrome
261265,17q12 microdeletion syndrome
261250,16q24.3 microdeletion syndrome
2616,3M syndrome
2613,Nail-patella-like renal disease
261257,Distal 17p13.3 microdeletion syndrome
2623,Geleophysic dysplasia
261330,Distal 22q11.2 microdeletion syndrome
2639,Fibular aplasia-complex brachydactyly syndrome
2632,Langer mesomelic dysplasia
261483,Xq27.3q28 duplication syndrome
2646,Parastremmatic dwarfism
261579,Blepharophimosis-epicanthus inversus-ptosis due to copy number variations
261584,Familial adenomatous polyposis due to 5q22.2 microdeletion
2645,Osteoglosphonic dysplasia
261600,Alagille syndrome due to 20p12 microdeletion
261619,Alagille syndrome due to a JAG1 point mutation
261537,Mowat-Wilson syndrome due to monosomy 2q22
261552,Mowat-Wilson syndrome due to a ZEB2 point mutation
261559,Blepharophimosis-epicanthus inversus-ptosis due to 3q23 rearrangement syndrome
2636,Microcephalic osteodysplastic primordial dwarfism types I and III
261572,Blepharophimosis-epicanthus inversus-ptosis due to a point mutation syndrome
2658,Lenz-Majewski hyperostotic dwarfism
261629,Alagille syndrome due to a NOTCH2 point mutation
261638,Okihiro syndrome due to 20q13 microdeletion
261647,Okihiro syndrome due to a point mutation
261652,Kleefstra syndrome due to a point mutation
3057,Monoamine oxidase A deficiency
3047,"Blepharophimosis-intellectual disability syndrome, SBBYS type"
3042,Intellectual disability-cataracts-calcified pinnae-myopathy syndrome
263662,Familial multiple meningioma
263548,Peeling skin syndrome type A
263553,Peeling skin syndrome type B
3032,NPHP3-related Meckel-like syndrome
263534,Acral peeling skin syndrome
263516,Progressive myoclonic epilepsy type 3
263524,Acute necrotizing encephalopathy of childhood
263501,COG4-CDG
263508,COG1-CDG
3021,RAPADILINO syndrome
263482,"Spondyloepiphyseal dysplasia, Maroteaux type"
263494,DPM3-CDG
263487,COG5-CDG
263458,Hyperinsulinism due to INSR deficiency
263455,Hyperinsulinism due to HNF4A deficiency
1832,Lethal osteosclerotic bone dysplasia
3019,Ramon syndrome
263463,CHST3-related skeletal dysplasia
263410,Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome
263417,Bartter syndrome with hypocalcemia
769,Rabson-Mendenhall syndrome
3005,Pyle disease
263347,MRCS syndrome
2990,Autosomal recessive multiple pterygium syndrome
263297,Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency
3138,Ulnar-mammary syndrome
3144,Schneckenbecken dysplasia
798,Schinzel-Giedion syndrome
